lang;fakulta;katedra;zkratka;rok;nazev;kreditu;vyukaZS;vyukaLS;vyucovaciJazyky;jazykyZkr;skupinaAkreditaceZkr;skupinaAkreditace;urovenVypoctena;ectsNabizetUPrijezdu;ectsZobrazit
en;FUD;KUU;019;2016;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;019;2014;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;019;2021;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;019;2022;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;019;2017;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;019;2019;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;019;2020;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;019;2018;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;020;2015;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;020;2016;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;020;2014;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;020;2021;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;020;2022;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;020;2017;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;020;2019;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;020;2020;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;020;2018;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;022;2015;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;022;2016;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;022;2014;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;022;2021;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;022;2022;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;022;2017;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;022;2019;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;022;2020;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;022;2018;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;024;2015;Studio and Workshops VI;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;024;2016;Studio and Workshops VI;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;024;2014;Studio and Workshops VI;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;024;2021;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;024;2022;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;024;2017;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;024;2019;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;024;2020;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;024;2018;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;025;2015;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;025;2016;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;025;2017;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;025;2014;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;025;2021;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;025;2022;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;025;2019;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;025;2020;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;025;2018;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;043;2015;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;043;2016;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;043;2014;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;043;2021;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;043;2022;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;043;2017;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;043;2019;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;043;2020;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;043;2018;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;044;2015;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;044;2016;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;044;2014;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;044;2021;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;044;2022;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;044;2017;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;044;2019;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;044;2020;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;044;2018;Studio and Workshops II;5;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;045;2015;Studio and Workshops II - semestral project;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;045;2016;Studio and Workshops II - semestral project;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;045;2014;Studio and Workshops II - semestral project;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;045;2021;Studio and Workshops II - semestral project;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;045;2022;Studio and Workshops II - semestral project;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;045;2017;Studio and Workshops II - semestral project;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;045;2019;Studio and Workshops II - semestral project;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;045;2020;Studio and Workshops II - semestral project;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;045;2018;Studio and Workshops II - semestral project;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;046;2015;Studio and Workshops II - semestral project;9;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;046;2016;Studio and Workshops II - semestral project;9;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;046;2014;Studio and Workshops II - semestral project;9;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;046;2021;Studio and Workshops II - semestral project;9;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;046;2022;Studio and Workshops II - semestral project;9;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;046;2017;Studio and Workshops II - semestral project;9;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;046;2019;Studio and Workshops II - semestral project;9;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;046;2020;Studio and Workshops II - semestral project;9;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;046;2018;Studio and Workshops II - semestral project;9;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;047;2015;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;047;2016;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;047;2014;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;047;2021;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;047;2022;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;047;2017;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;047;2019;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;047;2020;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;047;2018;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;048;2015;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;048;2016;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;048;2014;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;048;2021;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;048;2022;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;048;2017;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;048;2019;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;048;2020;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;048;2018;Studio and Workshops III;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;049;2015;Studio and Workshops III - semestral project;9;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;049;2016;Studio and Workshops III - semestral project;9;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;049;2014;Studio and Workshops III - semestral project;9;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;049;2021;Studio and Workshops III - semestral project;9;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;049;2022;Studio and Workshops III - semestral project;9;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;049;2017;Studio and Workshops III - semestral project;9;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;049;2019;Studio and Workshops III - semestral project;9;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;049;2020;Studio and Workshops III - semestral project;9;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;049;2018;Studio and Workshops III - semestral project;9;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;050;2015;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;050;2016;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;050;2014;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;050;2021;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;050;2022;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;050;2017;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;050;2019;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;050;2020;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;050;2018;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;051;2015;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;051;2016;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;051;2014;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;051;2021;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;051;2022;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;051;2017;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;051;2019;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;051;2020;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;051;2018;Studio and Workshops IV;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;052;2015;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;052;2016;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;052;2014;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;052;2021;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;052;2022;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;052;2017;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;052;2019;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;052;2020;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;052;2018;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;053;2015;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;053;2016;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;053;2014;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;053;2021;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;053;2022;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;053;2017;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;053;2019;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;053;2020;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;053;2018;Studio and Workshops IV - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;054;2015;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;054;2016;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;054;2014;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;054;2021;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;054;2022;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;054;2017;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;054;2019;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;054;2020;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;054;2018;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;055;2015;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;055;2016;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;055;2014;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;055;2021;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;055;2022;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;055;2017;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;055;2019;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;055;2020;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;055;2018;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;056;2015;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;056;2016;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;056;2014;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;056;2021;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;056;2022;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;056;2017;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;056;2019;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;056;2020;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;056;2018;Studio and Workshops V - semestral project;10;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;057;2015;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;057;2016;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;057;2014;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;057;2021;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;057;2022;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;057;2017;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;057;2019;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;057;2020;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;057;2018;Studio and Workshops V;6;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;059;2015;Studio and Workshops VI;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;059;2016;Studio and Workshops VI;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;059;2014;Studio and Workshops VI;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;059;2021;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;059;2022;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;059;2017;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;059;2019;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;059;2020;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;059;2018;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;060;2015;Studio and Workshops VI;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;060;2016;Studio and Workshops VI;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;060;2014;Studio and Workshops VI;6;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;060;2021;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;060;2022;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;060;2017;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;060;2019;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;060;2020;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;060;2018;Studio and Workshops VI;7;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;062;2015;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;062;2016;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;062;2014;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;062;2021;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;062;2022;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;062;2017;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;062;2019;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;062;2020;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;062;2018;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;063;2015;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;063;2016;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;063;2014;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;063;2021;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;063;2022;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;063;2017;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;063;2019;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;063;2020;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;063;2018;Studio and Workshops VI - semestral project;11;N;A;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;064;2015;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;064;2016;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;064;2014;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;064;2021;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;064;2022;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;064;2017;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;064;2019;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;064;2020;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;064;2018;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;067;2015;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;067;2016;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;067;2014;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;067;2021;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;067;2022;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;067;2017;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;N
en;FUD;KUU;067;2019;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;067;2020;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;067;2018;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;068;2015;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;068;2016;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
en;FUD;KUU;068;2014;Studio and Workshops VII;8;A;N;Czech;CZ;4.0;4.0;Bc.;A;A
